review_id,movie_id,content,review_date,reviewer_name,rating
16574,274,Terrible movie! Explain within chair visit yard group sing.,24-05-2024 23:41,Joshua Romero,1
16575,274,"Some good moments, but overall meh. Decide most threat change.",06-08-2024 18:52,Lori Espinoza,3
16576,274,"Some good moments, but overall meh. Get company style back other.",29-10-2024 01:27,Vincent Gray,3
16577,274,Really enjoyed it! Admit attack study maybe much doctor walk.,03-12-2024 00:41,Troy Hernandez,4
16578,274,"Decent, but forgettable. Later full third black sport never health.",07-04-2024 19:55,Tamara Morton,3
16579,274,Masterpiece! Model right feeling some name hold recently ball.,13-06-2024 01:19,Justin Cooper,5
16580,274,Waste of time and money. Important picture career student least.,27-09-2024 23:41,Daniel Barnes,1
16581,274,Waste of time and money. Series instead oil dog member.,12-04-2024 23:06,Catherine Cruz,1
16582,274,Average movie. Apply cell no song and large wonder.,14-08-2024 00:21,Mariah Fry,3
16583,274,"Decent, but forgettable. Inside significant let play value.",08-01-2025 09:05,Kristina Lucero,3
16584,274,Average movie. Soldier world nature TV measure.,30-05-2024 22:38,Bethany Thompson,3
16585,274,Masterpiece! Computer risk candidate reduce free.,02-04-2024 15:23,Duane Jennings,5
16586,274,Waste of time and money. Avoid short record.,27-10-2024 10:00,Michele Hamilton,1
16587,274,Great movie with some minor flaws. Product believe figure here all white.,19-03-2024 14:18,Miguel Hoffman,4
16588,274,Disappointing. Free choose hope.,17-06-2024 15:00,Timothy Shelton,2
16589,274,"Some good moments, but overall meh. Attack operation source similar.",24-08-2024 20:57,Kevin Stewart,3
16590,274,Could have been better. Research east through white financial today.,19-02-2025 16:43,Jessica Wilson,2
16591,274,Masterpiece! Book traditional main management attention.,27-10-2024 03:45,Michelle Flores,5
16592,274,Best movie I've seen in years! Figure fact spend why box nation media.,06-11-2024 23:22,Nicholas Humphrey,5
16593,274,"Some good moments, but overall meh. Character west federal per actually.",21-04-2024 13:57,Olivia Clark,3
16594,274,Terrible movie! Attention require process respond kitchen war.,23-11-2024 12:18,Maria Campbell,1
16595,274,Could have been better. Avoid quite thousand office citizen blood organization.,15-02-2025 16:49,Cameron Harris,2
16596,274,Terrible movie! Economic health buy someone still.,06-02-2025 20:41,Patrick Finley,1
16597,274,Masterpiece! Question determine ahead last season.,05-11-2024 20:24,Alexandra Harris,5
16598,274,Not worth the ticket price. Whether ground property along agent.,28-08-2024 21:09,Angel Ellison,2
16599,274,Absolutely amazing! Lead style beautiful ten actually.,13-02-2025 09:07,Richard May,5
16600,274,Worst movie I've seen this year. Religious church top sure budget manager hard.,11-09-2024 05:47,Ernest Tyler,1
16601,274,Disappointing. Just appear evidence kid collection hotel value.,09-04-2024 16:28,Dana Hernandez,2
16602,274,"Some good moments, but overall meh. Plan Republican arm whatever speech generation husband.",14-11-2024 03:01,Melissa Santos,3
16603,274,"Decent, but forgettable. Early quickly real skin.",16-09-2024 03:48,Dawn Villegas,3
16604,274,Really enjoyed it! Material education change want.,03-06-2024 04:43,Elizabeth Robinson,4
16605,274,Really enjoyed it! Cold about seem report their.,08-10-2024 16:32,Brian Bell,4
16606,274,Would recommend to friends. Gas price pressure other.,10-05-2024 03:16,Mark Schultz,4
16607,274,"Decent, but forgettable. Them including stock rest central office.",18-11-2024 00:56,Steven Martin,3
16608,274,Not worth the ticket price. Bad yeah national analysis push class fact.,09-08-2024 05:14,Jo Brown,2
16609,274,Best movie I've seen in years! I same anyone class traditional foot.,31-12-2024 04:10,Mrs. Penny Long,5
16610,274,Absolutely amazing! Ability particular owner traditional small political.,29-08-2024 07:01,Joseph Romero,5
16611,274,Not worth the ticket price. Ok realize our behavior.,18-06-2024 09:52,Debbie Knox,2
16612,274,Not worth the ticket price. Cup western finish value.,28-01-2025 09:10,Brittney White,2
16613,274,Masterpiece! Money support share the economic.,09-02-2025 07:52,Sharon Cardenas,5
16614,274,Could have been better. Walk strong but around.,18-10-2024 06:23,Jeffrey Strong,2
16615,274,Not worth the ticket price. Stop current woman specific Mrs.,02-05-2024 09:54,Sara Walker,2
16616,274,Masterpiece! Expect while camera plan huge onto.,01-02-2025 18:51,Dr. Benjamin Tucker,5
16617,274,Masterpiece! Old involve step.,05-03-2025 18:28,Alyssa Smith,5
16618,274,Terrible movie! Civil list dinner ask rule capital.,17-04-2024 06:58,Lawrence Rivera,1
16619,274,Best movie I've seen in years! Painting toward major western thought behavior.,24-08-2024 22:42,Michael Waller,5
16620,274,Waste of time and money. Me good so matter suffer themselves.,08-07-2024 23:24,Valerie Gilmore,1
16621,274,Would recommend to friends. Form treat state market.,16-01-2025 11:46,Edward Hammond,4
16622,274,Really enjoyed it! Medical seat benefit share general.,31-01-2025 01:19,William Mayo,4
16623,274,Absolutely amazing! Apply meet lose blue measure trade show media.,29-11-2024 01:53,Kenneth Carter,5
16624,274,Great movie with some minor flaws. Red western explain including approach make.,26-03-2024 08:43,Joshua Espinoza,4
16625,274,Great movie with some minor flaws. Little name threat use.,04-03-2025 04:00,Meagan Hill,4
16626,275,Masterpiece! Floor hundred board need soon major require machine.,10-08-2024 11:00,James Cunningham,5
16627,275,"Decent, but forgettable. Manage main term everyone service base.",13-08-2024 16:25,Donald Jenkins,3
16628,275,"Decent, but forgettable. Magazine these anything like wonder upon.",14-09-2024 12:37,Lisa Cantu,3
16629,275,Waste of time and money. College imagine forward.,23-09-2024 03:34,Linda Johnson,1
16630,275,Disappointing. Partner line against claim physical station.,04-12-2024 20:05,Brittney Smith,2
16631,275,Worst movie I've seen this year. Future system decide easy after experience.,06-08-2024 01:19,Kimberly Holloway,1
16632,275,Great movie with some minor flaws. Realize imagine short finish painting whole.,22-09-2024 21:45,Lori Martinez,4
16633,275,Really enjoyed it! Kitchen perform thank.,12-11-2024 02:22,Kevin Smith,4
16634,275,Worst movie I've seen this year. Speak another important of.,17-06-2024 18:24,Mitchell Warren,1
16635,275,Not worth the ticket price. Nor kid magazine.,13-07-2024 20:35,Carl Smith,2
16636,275,Really enjoyed it! Difficult politics lay agency add learn.,19-02-2025 01:34,Patricia Gray,4
16637,275,Absolutely amazing! Lot who speech form.,17-08-2024 10:23,Christopher Hinton,5
16638,275,Worst movie I've seen this year. Plan test meeting house stop help.,28-06-2024 03:30,Kevin Terrell,1
16639,275,"Decent, but forgettable. Office good develop environmental truth office church risk.",23-12-2024 18:35,Denise Warner,3
16640,275,Worst movie I've seen this year. Pull role economic play.,20-10-2024 22:56,Holly Walker,1
16641,275,Terrible movie! But always art size front result billion nation.,14-05-2024 23:58,Dustin Williams,1
16642,275,Average movie. Happy deep your professional in.,03-04-2024 04:00,Jacob Kirby,3
16643,275,Not worth the ticket price. Same opportunity away along.,18-07-2024 21:29,Cathy Boyd,2
16644,275,Absolutely amazing! End themselves may.,28-06-2024 05:45,James Ray,5
16645,275,"Decent, but forgettable. Community policy or poor forward clearly development candidate.",10-09-2024 11:48,Dr. Carrie Edwards DDS,3
16646,275,Disappointing. Wife five how trial.,18-09-2024 14:23,Nathan Weaver,2
16647,275,Waste of time and money. Assume sing economy rich and skill different.,10-02-2025 13:21,Jennifer Thompson,1
16648,275,"Some good moments, but overall meh. Kid chair local alone either interview up.",02-10-2024 10:00,Dakota Porter,3
16649,275,Would recommend to friends. Day many include time.,30-07-2024 08:18,Craig Myers,4
16650,276,"Some good moments, but overall meh. Factor newspaper though consumer allow at standard yeah.",28-06-2024 07:54,Douglas Warren,3
16651,276,Could have been better. Sell improve already political million remain.,15-08-2024 03:07,Martha Copeland,2
16652,276,Great movie with some minor flaws. Story rule against number recent by cause.,19-03-2024 08:52,Sara Lee,4
16653,276,Really enjoyed it! Eat close individual feeling generation her simply.,19-11-2024 16:18,Douglas Woods,4
16654,276,Great movie with some minor flaws. Republican easy lot three.,28-02-2025 02:55,Kyle Dyer,4
16655,276,Absolutely amazing! East hour study instead second.,23-03-2024 05:17,Jacob Williams,5
16656,276,Disappointing. Mrs fund anyone soldier level.,10-03-2025 00:25,Danielle Evans,2
16657,276,Masterpiece! Few before blue far claim raise realize.,10-08-2024 22:50,Joshua Clark,5
16658,276,Absolutely amazing! Along already kid front.,26-11-2024 11:47,Richard Patterson,5
16659,276,Best movie I've seen in years! Congress father allow herself north product.,01-05-2024 17:54,Jessica Evans,5
16660,276,Terrible movie! Nothing president both per total season reveal point.,07-09-2024 05:18,Victor Miller,1
16661,276,Average movie. Entire reflect society five door above drop.,22-01-2025 23:10,Kelly Lawrence,3
16662,276,Could have been better. Why heavy discussion measure.,06-06-2024 08:11,Valerie Higgins,2
16663,276,Masterpiece! Position policy fly believe his second.,23-01-2025 10:05,Emma Colon,5
16664,276,Disappointing. Arrive end them.,27-03-2024 19:22,Mercedes White,2
16665,276,Absolutely amazing! Need wall reason.,19-07-2024 19:57,Michelle Livingston,5
16666,276,Not worth the ticket price. Floor court pick.,10-01-2025 10:09,Jeremiah Calhoun,2
16667,276,Absolutely amazing! Former behavior however seem behind indeed.,04-05-2024 13:57,Paula Rodriguez,5
16668,276,Disappointing. Himself four black charge authority member best visit.,10-01-2025 20:49,Joseph Day,2
16669,276,Waste of time and money. Adult statement notice learn.,04-05-2024 13:56,Stacey Brooks,1
16670,276,Disappointing. North summer window trouble place program nation.,21-08-2024 19:17,James Johnston,2
16671,276,"Some good moments, but overall meh. Street thus store page.",23-10-2024 10:42,Stephanie Ortiz,3
16672,277,Worst movie I've seen this year. Draw laugh choose represent.,03-03-2025 02:10,Joseph Hinton,1
16673,277,Not worth the ticket price. Tough kind whether attack test notice.,03-03-2025 11:52,Franklin Wang,2
16674,277,Disappointing. Science business training decision allow item generation impact.,15-08-2024 22:07,Maria Hood,2
16675,277,Best movie I've seen in years! Above democratic attorney close big receive everything.,29-01-2025 04:56,Susan Walker,5
16676,277,"Decent, but forgettable. Staff avoid central.",21-02-2025 17:28,Rachael White,3
16677,277,Really enjoyed it! Sister marriage so positive have.,29-11-2024 10:19,Tara Weiss,4
16678,277,"Decent, but forgettable. Would number visit human black.",15-12-2024 00:54,Gary Mcdaniel,3
16679,277,Could have been better. Play claim event despite capital tell.,22-01-2025 03:27,Thomas Lewis,2
16680,277,Absolutely amazing! Sell far assume heart law reason thousand.,19-04-2024 16:03,Teresa Gilmore,5
16681,277,Average movie. Whatever consumer everybody direction.,29-01-2025 05:23,Richard White,3
16682,277,Disappointing. Determine alone but travel.,31-03-2024 09:30,Matthew Torres,2
16683,277,Really enjoyed it! Other scene vote.,23-12-2024 08:37,Dana Hunter,4
16684,277,Terrible movie! History true join sound air safe all.,11-05-2024 09:17,Christine Wu,1
16685,277,"Some good moments, but overall meh. Follow move prevent strong institution cover record.",11-06-2024 21:03,Lauren Nguyen,3
16686,277,Not worth the ticket price. Expert ago left smile four above.,05-09-2024 04:39,Jennifer Hartman,2
16687,277,"Decent, but forgettable. Most small strong thing suggest computer appear machine.",29-05-2024 01:48,Lisa Hodge,3
16688,277,"Some good moments, but overall meh. Already American discuss tonight real indicate give several.",20-02-2025 13:49,James Jones,3
16689,277,Could have been better. Language cold market color factor building let.,12-05-2024 11:13,Justin Webb,2
16690,277,Absolutely amazing! Skill court certain that social exist.,27-05-2024 00:51,Rebekah Mendez,5
16691,277,Not worth the ticket price. Heart population wish small save and whatever into.,09-12-2024 06:12,Michelle Porter,2
16692,277,Would recommend to friends. Enjoy tree finally that.,05-06-2024 22:46,Kristin Werner,4
16693,277,Disappointing. Economy wind matter he.,15-02-2025 08:06,Melissa Hill,2
16694,277,Best movie I've seen in years! Arm effort share.,24-02-2025 20:20,Jeffrey King,5
16695,277,Not worth the ticket price. They share class training international.,22-05-2024 02:02,Stephen Jackson,2
16696,277,Absolutely amazing! Song people artist this.,17-12-2024 18:34,Bonnie Anderson,5
16697,277,"Some good moments, but overall meh. Clearly consumer enough kitchen candidate perhaps start direction.",03-03-2025 18:23,Douglas Russo,3
16698,277,Disappointing. Doctor provide far soon spring your garden still.,24-07-2024 23:19,Courtney Swanson,2
16699,277,Would recommend to friends. Case issue themselves boy seat still inside teacher.,03-01-2025 09:22,Chris Bennett,4
16700,277,Worst movie I've seen this year. Both glass range arrive authority so factor character.,11-09-2024 20:25,Ronald Spencer,1
16701,277,"Some good moments, but overall meh. Scene direction cause.",03-11-2024 12:26,Louis Young,3
16702,277,"Some good moments, but overall meh. Clearly table see.",18-01-2025 05:42,Kevin Williams,3
16703,277,Absolutely amazing! Issue into model.,10-01-2025 18:39,Robert Alvarez,5
16704,277,Could have been better. Across agreement huge see issue bed second book.,28-04-2024 13:57,Derek Rich,2
16705,277,Really enjoyed it! Like four fire indeed.,02-09-2024 22:31,Seth Richardson,4
16706,277,"Some good moments, but overall meh. Space couple how boy only Democrat scene.",13-07-2024 01:47,Anne Pena,3
16707,277,Waste of time and money. Leg job every range effort which.,02-02-2025 08:53,Henry Harris,1
16708,277,Would recommend to friends. Style fund rest office everyone stuff.,21-03-2024 06:04,Kimberly Owens,4
